step,user,action,click,ctr,prob_taken,prob_optimal,regret,policy
239,27,5,1.0,0.4811715481171548,0.40087444252147264,0.826841773687842,81.74147691613874,thompson_0.1
240,92,5,1.0,0.48333333333333334,0.384785239615785,0.9545548185214072,82.31124649504436,thompson_0.1
241,190,5,1.0,0.4854771784232365,0.5817442322846786,0.8677810943871165,82.5972833571468,thompson_0.1
242,143,5,0.0,0.4834710743801653,0.3488048595331474,0.7895133921595325,83.03799188977318,thompson_0.1
243,48,5,1.0,0.48559670781893005,0.5814850570215879,0.8925043506418748,83.34901118339347,thompson_0.1
244,189,5,0.0,0.48360655737704916,0.553788326949492,0.9694089268740623,83.76463178331804,thompson_0.1
245,124,5,1.0,0.4857142857142857,0.3708832539156864,0.7699382679596033,84.16368679736196,thompson_0.1
246,114,5,0.0,0.483739837398374,0.1266502308573166,0.8830378062920266,84.92007437279668,thompson_0.1
247,194,5,1.0,0.48582995951417,0.7896134135774123,0.8215401365065771,84.95200109572585,thompson_0.1
248,22,5,0.0,0.4838709677419355,0.3433765863862493,0.8309980422306749,85.43962255157027,thompson_0.1
249,73,5,1.0,0.4859437751004016,0.7022631678163823,0.8852907393532364,85.62265012310712,thompson_0.1
250,96,5,1.0,0.488,0.4287705850422995,0.8595499529649294,86.05342949102975,thompson_0.1
251,179,5,0.0,0.4860557768924303,0.6627461472590974,0.9613142931406637,86.3519976369113,thompson_0.1
252,57,5,1.0,0.4880952380952381,0.16808149911926956,0.9344845142930094,87.11840065208504,thompson_0.1
253,115,5,0.0,0.48616600790513836,0.5294520384880227,0.7858024172280055,87.37475103082502,thompson_0.1
254,70,5,0.0,0.484251968503937,0.3409772141378409,0.7827045055002243,87.81647832218741,thompson_0.1
255,85,5,0.0,0.4823529411764706,0.34919988380258066,0.7532780639609612,88.22055650234579,thompson_0.1
256,94,5,1.0,0.484375,0.5738557579195103,0.8498082757067924,88.49650902013308,thompson_0.1
257,165,5,1.0,0.48638132295719844,0.3334306237874029,0.8488370955288379,89.0119154918745,thompson_0.1
258,189,5,1.0,0.4883720930232558,0.5461557434404049,0.9635687680617128,89.42932851649581,thompson_0.1
259,94,5,1.0,0.49034749034749037,0.615040191289685,0.8420311169339378,89.65631944214007,thompson_0.1
260,95,5,0.0,0.48846153846153845,0.2334645077038706,0.8219049753042487,90.24475990974045,thompson_0.1
261,50,5,0.0,0.48659003831417624,0.363316733803631,0.7001856531178028,90.58162882905462,thompson_0.1
262,180,5,1.0,0.48854961832061067,0.8735063094414907,0.8807290934746685,90.5888516130878,thompson_0.1
263,190,5,0.0,0.4866920152091255,0.5917358724504196,0.88014322304395,90.87725896368133,thompson_0.1
264,102,5,0.0,0.48484848484848486,0.3156819107386145,0.8622464578677338,91.42382351081045,thompson_0.1
265,24,5,1.0,0.4867924528301887,0.6682468917224843,0.8048639203586836,91.56044053944665,thompson_0.1
